elapsed_s,x_g,y_g,z_g,writing,word,newline
4.6377,0.3440,0.9790,0.2720,1,the,0
4.6582,0.3680,0.9050,0.2180,1,the,0
4.6786,0.5420,0.7360,0.2290,1,the,0
4.6991,0.4670,0.8840,0.2980,1,the,0
4.7196,0.2590,0.9460,0.2940,1,the,0
4.7360,0.2930,0.9720,0.2410,1,the,0
4.7564,0.2720,0.9660,0.2560,1,the,0
4.7769,0.3110,0.8930,0.3240,1,the,0
4.7973,0.3240,0.9690,0.1120,1,the,0
4.8178,0.3710,0.8880,0.1300,1,the,0
4.8343,0.3540,0.9110,0.3320,1,the,0
4.8548,0.2890,0.9190,0.2940,1,the,0
4.8753,0.2460,0.9230,0.3200,1,the,0
4.8957,0.2830,0.9540,0.3470,1,the,0
4.9162,0.3250,0.9110,0.2470,1,the,0
4.9366,0.2980,0.9420,0.2330,1,the,0
4.9530,0.2500,0.9530,0.1730,1,the,0
4.9735,0.2360,0.9930,0.1730,1,the,0
4.9940,0.3650,0.9300,0.0410,1,the,0
5.0145,0.5000,0.7670,0.2800,1,the,0
5.0349,0.5740,0.7180,0.3060,1,the,0
5.0554,0.5060,0.8110,0.0300,1,the,0
5.0718,0.1610,0.9570,0.2140,1,the,0
5.0923,0.1660,1.0160,0.3240,1,the,0
5.1128,0.2460,0.9420,0.2660,1,the,0
5.1333,0.3670,0.9380,0.0820,1,the,0
5.1537,0.3340,0.9290,0.1400,1,the,0
5.1742,0.3470,0.8930,0.1530,1,the,0
5.1906,0.3550,0.8540,0.2880,1,the,0
5.2111,0.4560,0.7850,0.2520,1,the,0
5.2316,0.3120,0.8740,0.2950,1,the,0
5.2520,0.0930,1.0260,0.3080,1,the,0
5.2773,0.1590,1.0150,0.4150,1,the,0
5.2890,0.4220,0.9030,0.1870,1,the,0
5.3135,0.5370,0.9250,-0.0120,1,the,0
5.3299,0.2620,0.9230,0.1500,1,the,0
5.3504,0.2600,0.9500,0.2290,1,the,0
5.3708,0.2390,1.0350,0.1540,1,the,0
5.3913,0.0790,1.2430,0.2200,1,the,0
5.4118,0.0310,1.0960,0.3100,1,the,0
5.4322,-0.0520,1.3020,0.3160,1,the,0
5.4528,0.2890,0.8180,0.2550,1,the,0
5.4691,0.4500,0.7990,0.2350,1,the,0
5.4896,0.6510,0.6460,0.1730,1,the,0
5.5101,1.0930,0.3700,0.2840,1,the,0
5.5306,0.7710,0.5400,0.2630,1,the,0
5.5511,0.3580,0.9840,0.1190,1,the,0
5.5715,0.4100,0.8080,0.2030,1,the,0
5.5879,0.6550,0.6330,0.1930,1,the,0
5.6084,0.7240,0.5000,0.2710,1,the,0
5.6288,0.7580,0.4380,0.3050,1,the,0
5.6494,0.8490,0.5790,0.2750,1,the,0
5.6698,0.6800,0.9020,0.3800,0,,0
5.6862,0.4890,0.8980,0.3250,0,,0
5.7066,0.5690,0.7840,0.2730,0,,0
5.7272,0.5170,0.7710,0.2930,0,,0
5.7476,0.4760,0.8180,0.2460,0,,0
5.7681,0.5090,0.9050,0.2420,0,,0
5.7885,0.4810,0.8770,0.2500,0,,0
5.8049,0.5190,0.8000,0.2290,0,,0
5.8254,0.3680,0.8890,0.2510,0,,0
5.8459,0.3390,0.9810,0.3180,0,,0
5.8664,0.1660,1.0930,0.2860,0,,0
5.8869,0.2820,0.9120,0.2870,0,,0
5.9073,0.4610,0.8350,0.2740,0,,0
5.9237,0.5510,0.7480,0.2640,0,,0
5.9442,0.6000,0.8230,0.2730,0,,0
5.9647,0.5220,0.8290,0.2970,0,,0
5.9852,0.3630,0.9430,0.2640,0,,0
6.0056,0.2550,0.9820,0.2570,1,,0
6.0261,0.2620,0.9380,0.2720,1,,0
6.0425,0.3410,0.9070,0.2820,1,,0
6.0630,0.3860,0.8830,0.2820,1,,0
6.0835,0.4110,0.8910,0.2770,1,,0
6.1039,0.3840,0.8770,0.2800,1,,0
6.1244,0.3600,0.9110,0.2840,1,,0
6.1409,0.3470,0.9170,0.2720,1,,0
6.1613,0.4400,0.8330,0.2540,1,quick,0
6.1818,0.2750,1.0070,0.2340,1,quick,0
6.2023,0.2950,0.9170,0.2230,1,quick,0
6.2227,0.3060,0.9370,0.2290,1,quick,0
6.2432,0.3600,0.9010,0.3030,1,quick,0
6.2596,0.3260,0.8470,0.3280,1,quick,0
6.2801,0.4370,0.7670,0.5650,1,quick,0
6.3006,0.2660,0.8220,0.5170,1,quick,0
6.3216,0.3760,0.9310,0.4200,1,quick,0
6.3416,0.2290,0.9430,0.2310,1,quick,0
6.3620,0.2800,0.9850,0.2130,1,quick,0
6.3825,0.4110,0.8910,-0.0330,1,quick,0
6.3989,0.1130,0.8390,0.1580,1,quick,0
6.4193,0.3740,0.9280,0.1390,1,quick,0
6.4398,0.3370,0.9060,0.3340,1,quick,0
6.4603,0.3110,0.9220,0.3550,1,quick,0
6.4807,0.1090,0.9900,0.3080,1,quick,0
6.5013,0.1690,1.0680,0.3860,1,quick,0
6.5176,0.3590,0.8100,0.3040,1,quick,0
6.5381,0.4900,0.7710,0.2740,1,quick,0
6.5586,0.5850,0.7430,0.2510,1,quick,0
6.5790,0.5410,0.7970,0.2570,1,quick,0
6.5995,0.1750,1.0310,0.2960,1,quick,0
6.6200,0.2180,1.0100,0.3130,1,quick,0
6.6364,0.2540,0.9360,0.3040,1,quick,0
6.6569,0.3320,0.9250,0.3310,1,quick,0
6.6773,0.3290,0.9200,0.2840,1,quick,0
6.6979,0.3260,0.9960,0.3070,1,quick,0
6.7183,0.3770,0.9560,0.1670,1,quick,0
6.7347,0.3640,0.9570,0.1040,1,quick,0
6.7552,0.2360,1.0020,0.2710,1,quick,0
6.7756,0.2360,0.9730,0.3030,1,quick,0
6.7961,0.4690,0.7960,0.2970,1,quick,0
6.8166,0.5220,0.8060,0.3320,1,quick,0
6.8371,0.3140,1.0020,0.3920,1,quick,0
6.8535,0.2340,0.9330,0.3330,1,quick,0
6.8739,0.2750,0.9470,0.3010,1,quick,0
6.8944,0.2620,0.9640,0.2230,1,quick,0
6.9149,0.2960,0.9340,0.2080,1,quick,0
6.9354,0.2990,0.9430,0.2020,1,quick,0
