elapsed_s,x_g,y_g,z_g,writing,word,newline
3.9220,0.5970,0.9600,0.3570,1,,0
3.9424,-0.0890,0.8400,0.2660,1,,0
3.9629,-0.0160,0.8780,0.5320,1,,0
3.9834,0.1620,0.8900,0.4690,1,,0
4.0013,0.6720,0.8590,0.3650,1,,0
4.0684,0.6860,1.0460,0.2340,1,,0
4.1073,0.1490,0.8790,0.2340,1,,0
4.1133,0.0520,0.8820,0.5300,1,,0
4.1192,0.2160,0.8700,0.4160,1,,0
4.1251,0.0970,0.8810,0.5760,1,,0
4.1300,0.1020,0.8820,0.7970,1,,0
4.1390,0.1210,1.0670,0.9210,1,,0
4.1596,0.8750,0.9540,1.0080,1,,0
4.1800,0.0090,1.0270,0.7730,1,,0
4.2004,0.3990,0.8950,0.5720,1,,0
4.2209,0.0760,0.8780,0.4680,1,,0
4.2373,0.2450,0.9180,0.0890,1,,0
4.2578,0.3130,0.8860,0.5290,1,,0
4.2782,0.5800,0.8410,0.5960,1,,0
4.2988,0.2190,0.8850,0.6400,1,,0
4.3192,-0.0020,0.8910,0.5020,1,,0
4.3398,0.0900,0.8080,0.5360,1,,0
4.3602,0.1740,0.8510,0.5290,1,,0
4.3765,0.1770,0.8800,0.5310,1,,0
4.3970,0.1910,0.8940,0.4500,1,,0
4.4175,0.1350,0.9300,0.4210,1,,0
4.4380,0.1120,0.9370,0.5320,1,,0
4.4584,0.1040,1.1150,0.6060,1,,0
4.4790,0.1960,0.8760,0.4500,1,,0
4.4953,0.2710,0.9950,0.3970,1,,0
4.5158,0.2430,0.8440,0.4360,1,,0
4.5363,0.2150,0.8960,0.4520,1,,0
4.5568,0.1050,0.9140,0.4300,1,,0
4.5772,-0.0160,0.8420,0.6290,1,,0
4.5978,0.2250,0.8760,0.5650,1,,0
4.6182,0.2030,0.7030,0.5360,1,,0
4.6346,0.1930,0.6910,0.2570,1,,0
4.6551,-0.0430,0.9380,0.4320,1,,0
4.6756,0.1770,0.8990,0.4790,1,,0
4.6960,0.0870,0.8870,0.4770,1,,0
4.7166,0.1010,0.9810,0.4920,1,,0
4.7370,0.2930,0.8650,0.4180,1,,0
4.7575,-0.1620,0.9290,0.5400,1,,0
4.7779,0.1150,1.0160,0.4700,1,,0
4.7944,0.1460,1.0910,0.4280,1,,0
4.8149,0.1570,0.7510,0.5990,1,,0
4.8353,0.2790,0.7220,0.6530,1,,0
4.8558,0.3280,0.6880,0.5490,1,,0
4.8763,0.1740,0.7740,0.4970,1,,0
4.8967,0.1100,1.1370,0.4630,1,,0
4.9131,0.1480,0.9550,0.4370,1,,0
4.9336,0.1520,0.9260,0.4110,1,,0
4.9541,-0.0400,0.9070,0.4350,1,,0
4.9745,0.1000,0.9040,0.4410,1,,0
4.9950,0.0860,0.9280,0.4960,1,,0
5.0155,0.0120,0.9610,0.4260,1,,0
5.0359,0.2650,0.9850,0.4960,1,,0
5.0523,0.2100,0.7960,0.4810,1,,0
5.0728,0.2080,0.7850,0.5460,1,,0
5.0933,0.1810,0.7970,0.5490,1,,0
