elapsed_s,x_g,y_g,z_g,writing,word,newline
2.5397,-0.0460,0.2500,0.9790,0,,0
2.5601,-0.4790,0.2870,0.8130,0,,0
2.5807,0.0120,0.4540,0.6720,0,,0
2.6011,-0.0230,0.3690,0.6890,0,,0
2.6216,-0.0540,0.3310,0.7200,0,,0
2.6421,-0.0920,0.2810,0.9490,0,,0
2.6626,0.0260,0.4170,1.1460,0,,0
2.6830,-0.1050,0.6450,0.6210,0,,0
2.7035,0.2880,0.3440,1.3890,0,,0
2.7200,0.1040,0.2910,1.3730,0,,0
2.7404,-0.1780,0.2780,0.4370,0,,0
2.7650,-0.2070,0.3040,0.4340,0,,0
2.7855,-0.0810,0.5130,0.6050,0,,0
2.8060,-0.1300,0.4530,1.5380,0,,0
2.8263,-0.0690,0.2450,1.3890,0,,0
2.8469,0.0210,0.2870,1.2100,0,,0
2.8674,0.1840,0.4210,-0.2840,0,,0
2.8880,0.2320,0.7470,0.8120,0,,0
2.9083,-2.0000,0.1050,1.8320,0,,0
2.9247,0.2270,0.3520,0.4000,0,,0
2.9493,-0.0230,0.4370,0.5000,0,,0
2.9657,0.0570,0.4520,0.0900,0,,0
2.9862,-0.4260,0.1220,1.1460,0,,0
3.0107,-2.0000,-0.4460,1.2750,0,,0
3.0312,-0.1880,0.4370,0.5130,0,,0
3.0516,0.0090,0.2900,1.0130,0,,0
3.0722,-0.4670,0.3730,0.9610,0,,0
3.0927,-0.3540,0.2580,0.8610,0,,0
3.1131,-0.4900,0.0600,1.2820,0,,0
3.1336,0.0980,-0.2050,0.7160,0,,0
3.1540,0.6150,0.3600,0.7260,0,,0
3.1745,0.3380,0.3580,0.7980,0,,0
3.1910,0.1870,0.2530,0.9010,0,,0
3.2114,0.5530,0.2360,0.7520,0,,0
3.2319,0.3440,-0.2940,1.3920,0,,0
3.2523,0.2340,0.3320,0.7010,0,,0
3.2728,0.3020,0.4200,0.9380,0,,0
3.2933,0.0560,0.4240,0.9910,0,,0
3.3138,0.3810,0.3560,1.0790,0,,0
3.3302,0.2860,0.2260,0.9780,0,,0
3.3506,0.0560,0.2390,1.0700,0,,0
3.3711,-0.4410,0.4230,1.0210,0,,0
3.3916,0.0170,0.3650,0.9550,0,,0
3.4121,0.0670,0.4190,0.9330,0,,0
3.4326,0.1420,0.4710,0.8340,0,,0
3.4530,0.1360,0.4730,0.8450,0,,0
3.4736,0.3060,0.2600,0.8910,0,,0
3.4900,0.3490,0.0900,0.7460,0,,0
3.5104,-0.5160,0.1230,1.3130,0,,0
3.5309,0.8290,0.4800,0.7630,0,,0
3.5513,0.2880,0.4400,1.1420,0,,0
3.5718,0.2120,0.2540,1.1790,0,,0
3.5923,0.7950,0.1630,-0.2920,0,,0
3.6127,1.3590,0.5640,-0.4370,0,,0
3.6333,0.8020,0.4790,0.6720,0,,0
3.6537,0.3010,0.9790,0.5370,0,,0
3.6742,0.1500,0.7550,0.1300,0,,0
3.6907,0.1380,1.0490,0.3020,0,,0
3.7111,0.1880,1.0010,0.4140,0,,0
3.7316,0.4980,1.0780,0.2670,0,,0
3.7520,0.5980,1.0620,0.2800,0,,0
3.7725,0.4260,0.9900,0.2250,0,,0
3.7891,0.4260,0.6460,0.1910,0,,0
3.8134,-0.0100,0.8150,0.3790,1,,0
3.8298,0.4410,0.6350,0.3510,1,,0
3.8503,0.2150,0.7380,0.4200,1,,0
3.8708,0.2260,0.9360,0.3570,1,,0
3.8913,0.3500,1.1000,0.4810,1,,0
3.9118,0.2220,1.0300,0.4140,1,,0
3.9322,0.3270,0.8180,0.3290,1,,0
3.9487,0.4090,0.8200,0.3250,1,,0
3.9691,0.4110,0.9680,0.2270,1,,0
3.9896,0.3010,0.9270,0.3190,1,,0
4.0100,0.2910,0.8930,0.2770,1,,0
4.0306,0.3290,0.8600,0.4130,1,,0
4.0470,0.2920,0.8480,0.4140,1,,0
4.0674,0.3150,0.9010,0.3360,1,,0
4.0879,0.2560,0.9580,0.3670,1,,0
4.1084,0.2790,0.8720,0.3480,1,,0
4.1288,0.3140,0.9090,0.3210,1,,0
4.1493,0.3320,0.9590,0.2680,1,,0
4.1657,0.2860,0.9120,0.3320,1,,0
4.1862,0.2640,0.9290,0.3040,1,,0
4.2067,0.3070,0.8670,0.3210,1,,0
4.2271,0.3520,0.7880,0.3340,1,,0
4.2476,0.3280,0.9270,0.2850,1,,0
4.2681,0.3650,0.8850,0.3080,1,,0
4.2845,0.3400,0.8980,0.3200,1,,0
4.3050,0.2570,0.9300,0.3750,1,,0
4.3254,0.2480,0.9560,0.3530,1,,0
4.3460,0.2600,0.8990,0.2860,1,,0
4.3664,0.0870,0.6320,0.2740,1,,0
4.3869,0.4810,1.1840,0.3870,1,,0
4.4032,0.1240,1.0000,0.2340,1,,0
4.4237,0.3930,0.6920,0.3150,1,,0
4.4442,0.2040,0.9120,0.3300,1,,0
4.4648,0.2940,0.9220,0.2760,1,,0
4.4852,0.3310,0.9440,0.2690,1,,0
4.5015,0.2930,0.9190,0.3250,1,,0
4.5220,0.2680,0.9120,0.3450,1,,0
4.5426,0.3170,0.8800,0.2940,1,,0
4.5630,0.3750,0.9030,0.3390,1,,0
4.5835,0.3800,0.9170,0.2760,1,,0
4.6040,0.3790,0.9560,0.2990,1,,0
4.6203,0.2690,0.9280,0.3170,1,,0
4.6409,0.2710,0.8940,0.3120,1,,0
4.6613,0.3490,0.9220,0.3070,1,,0
4.6818,0.3540,0.9070,0.3050,1,,0
4.7023,0.2980,0.9520,0.2780,1,,0
4.7227,0.2920,0.8960,0.3010,1,,0
4.7391,0.3590,0.9040,0.3010,1,,0
4.7596,0.3540,0.9150,0.3120,1,,0
4.7801,0.3340,0.8960,0.2770,1,,0
4.8006,0.2700,0.9260,0.2710,1,,0
4.8210,0.2910,0.9380,0.3100,1,,0
4.8416,0.2970,0.9300,0.3080,1,,0
4.8579,0.3600,0.9090,0.2470,1,,0
4.8784,0.3560,0.9120,0.2340,1,,0
4.8989,0.2860,1.0030,0.2940,1,,0
4.9193,0.2390,0.9380,0.3130,1,,0
4.9399,0.2530,0.9490,0.2690,1,,0
4.9562,0.2700,0.9390,0.2710,1,,0
4.9767,0.3130,0.9520,0.2460,1,,0
4.9972,0.3000,0.9500,0.2210,1,,0
5.0177,0.3000,0.9930,0.1850,1,,0
5.0381,0.3470,0.8960,0.2850,1,,0
5.0586,0.3460,0.9240,0.2620,1,,0
5.0750,0.2930,0.9340,0.3110,1,,0
5.0954,0.3280,0.9670,0.2710,1,,0
5.1160,0.2610,0.9510,0.2730,1,,0
5.1364,0.3380,0.9110,0.2300,1,,0
5.1568,0.3660,0.9040,0.2730,1,,0
5.1773,0.3260,0.9290,0.2610,1,,0
5.1937,0.2730,0.9560,0.2780,1,,0
5.2143,0.2440,0.9560,0.2600,1,,0
5.2347,0.2290,0.9710,0.2560,1,,0
5.2552,0.2630,0.9350,0.2600,1,,0
5.2756,0.3430,0.8960,0.2810,1,,0
5.2921,0.3530,0.9010,0.2900,1,,0
5.3125,0.3320,0.9230,0.2940,1,,0
5.3330,0.3120,0.9250,0.2680,1,,0
5.3534,0.3400,0.9130,0.2590,1,,0
5.3740,0.3050,0.9050,0.2870,1,,0
5.3944,0.2580,0.9400,0.2900,1,,0
5.4108,0.2800,0.9320,0.2610,1,,0
5.4313,0.2550,0.9610,0.3670,1,,0
5.4518,0.1440,0.9400,0.4080,1,,0
5.4722,0.1650,0.9530,0.4250,1,,0
5.4927,0.2460,0.9430,0.2460,1,,0
5.5132,0.3280,0.8980,0.2550,1,,0
5.5296,0.3990,0.8760,0.2190,1,,0
5.5501,0.4240,0.9130,0.2220,1,,0
5.5705,0.3520,0.8980,0.2370,1,,0
5.5911,0.3300,0.9330,0.2840,1,,0
5.6115,0.2480,0.9390,0.3460,1,,0
5.6320,0.2460,0.9380,0.3230,1,,0
5.6484,0.2780,0.9330,0.3320,1,,0
5.6689,0.2980,0.9320,0.3180,1,,0
5.6894,0.3010,0.9150,0.3160,1,,0
5.7098,0.2980,0.9230,0.3030,1,,0
5.7303,0.2970,0.9300,0.3000,1,,0
5.7468,0.2580,0.9420,0.3270,1,,0
5.7672,0.2500,0.9450,0.2980,1,,0
5.7877,0.2540,0.9600,0.2590,1,,0
5.8082,0.2510,0.9590,0.3110,1,,0
5.8286,0.2040,0.9590,0.3670,1,,0
5.8491,0.2180,0.9650,0.3000,1,,0
