elapsed_s,x_g,y_g,z_g,writing,word,newline
3.3548,0.2460,0.9730,0.2640,1,,0
3.3753,0.1900,0.9600,0.1300,1,,0
3.3917,0.2710,0.9760,0.2330,1,,0
3.4123,0.2300,0.9660,0.2460,1,,0
3.4327,0.1680,0.9540,0.4080,1,,0
3.4531,0.2640,0.9650,0.5450,1,,0
3.4736,0.3310,0.9740,0.1910,1,,0
3.4941,0.2400,0.9760,0.5050,1,,0
3.5146,0.4720,0.8710,-0.1120,1,,0
3.5350,0.2460,0.9530,0.1580,1,,0
3.5514,0.2030,0.9910,0.2200,1,,0
3.5719,0.1850,0.9790,0.1330,1,,0
3.5924,0.2520,0.9900,0.2600,1,,0
3.6128,0.4930,0.9950,0.1220,1,,0
3.6333,0.2330,0.9530,0.2100,1,,0
3.6497,0.1150,1.0240,0.2550,1,,0
3.6702,0.2380,0.9130,0.2340,1,,0
3.6907,0.3380,0.9140,0.2820,1,,0
3.7112,0.4570,0.8640,0.3050,1,,0
3.7317,0.3470,0.8980,0.3090,1,,0
3.7522,0.3470,0.8760,0.2330,1,,0
3.7685,0.3880,0.8800,0.2770,1,,0
3.7890,0.1190,0.9560,0.3290,1,,0
3.8095,0.0810,0.9940,0.3590,1,,0
3.8300,0.2340,0.9690,0.1420,1,,0
3.8505,0.3310,1.0160,0.3060,1,,0
3.8709,0.2660,1.0030,0.0910,1,,0
3.8873,0.1080,0.9490,0.2680,1,,0
3.9078,0.1760,0.9260,0.2750,1,,0
3.9282,0.1400,0.9100,0.1840,1,,0
3.9487,0.3780,0.9700,0.2010,1,,0
3.9693,0.2510,0.9550,0.2000,1,,0
3.9856,0.2020,0.9580,0.2280,1,,0
4.0062,0.1270,0.9420,0.2640,1,,0
4.0266,0.1540,0.9600,0.1700,1,,0
4.0470,0.2600,0.9530,0.6020,1,,0
4.0675,0.1980,1.1060,0.3060,1,,0
4.0880,0.3790,0.8140,0.1980,1,,0
4.1044,0.4110,0.9040,0.1970,1,,0
4.1249,0.4660,0.8230,0.2110,1,,0
4.1453,0.4400,0.8880,0.2180,1,,0
4.1658,0.2980,0.9190,0.1560,1,,0
