timestamp,elapsed_s,x_g,y_g,z_g,dx,dy,dz,l2_norm
2026-04-08T16:26:27.380,45.760,-0.001,0.967,0.318,-0.0200,-0.0020,-0.0030,0.000413
2026-04-08T16:26:27.430,45.809,0.000,0.971,0.337,0.0010,0.0040,0.0190,0.000378
2026-04-08T16:26:27.483,45.862,0.019,0.975,0.324,0.0190,0.0040,-0.0130,0.000546
2026-04-08T16:26:27.540,45.920,0.008,0.970,0.334,-0.0110,-0.0050,0.0100,0.000246
2026-04-08T16:26:27.593,45.973,0.016,0.964,0.332,0.0080,-0.0060,-0.0020,0.000104
2026-04-08T16:26:27.647,46.026,0.016,0.962,0.347,0.0000,-0.0020,0.0150,0.000229
2026-04-08T16:26:27.700,46.079,0.011,0.971,0.317,-0.0050,0.0090,-0.0300,0.001006
2026-04-08T16:26:27.753,46.133,0.017,0.970,0.326,0.0060,-0.0010,0.0090,0.000118
2026-04-08T16:26:27.806,46.186,0.005,0.979,0.310,-0.0120,0.0090,-0.0160,0.000481
2026-04-08T16:26:27.860,46.239,0.017,0.964,0.327,0.0120,-0.0150,0.0170,0.000658
2026-04-08T16:26:27.913,46.292,0.018,0.964,0.351,0.0010,0.0000,0.0240,0.000577
2026-04-08T16:26:27.966,46.346,0.011,0.974,0.319,-0.0070,0.0100,-0.0320,0.001173
2026-04-08T16:26:28.019,46.399,0.020,0.966,0.330,0.0090,-0.0080,0.0110,0.000266
2026-04-08T16:26:28.073,46.452,0.000,0.973,0.323,-0.0200,0.0070,-0.0070,0.000498
2026-04-08T16:26:28.126,46.505,0.029,0.966,0.346,0.0290,-0.0070,0.0230,0.001419
2026-04-08T16:26:28.179,46.559,0.013,0.966,0.347,-0.0160,0.0000,0.0010,0.000257
2026-04-08T16:26:28.232,46.612,0.024,0.968,0.331,0.0110,0.0020,-0.0160,0.000381
2026-04-08T16:26:28.290,46.669,0.008,0.971,0.338,-0.0160,0.0030,0.0070,0.000314
2026-04-08T16:26:28.343,46.722,0.019,0.972,0.335,0.0110,0.0010,-0.0030,0.000131
2026-04-08T16:26:28.396,46.776,0.013,0.967,0.322,-0.0060,-0.0050,-0.0130,0.000230
2026-04-08T16:26:28.449,46.829,0.009,0.971,0.326,-0.0040,0.0040,0.0040,0.000048
2026-04-08T16:26:28.503,46.882,0.019,0.970,0.331,0.0100,-0.0010,0.0050,0.000126
2026-04-08T16:26:28.556,46.935,0.027,0.966,0.336,0.0080,-0.0040,0.0050,0.000105
2026-04-08T16:26:28.609,46.989,0.017,0.972,0.341,-0.0100,0.0060,0.0050,0.000161
2026-04-08T16:26:28.662,47.042,0.022,0.974,0.317,0.0050,0.0020,-0.0240,0.000605
2026-04-08T16:26:28.716,47.095,0.003,0.967,0.333,-0.0190,-0.0070,0.0160,0.000666
2026-04-08T16:26:28.769,47.149,0.008,0.973,0.322,0.0050,0.0060,-0.0110,0.000182
2026-04-08T16:26:28.822,47.202,0.013,0.967,0.322,0.0050,-0.0060,0.0000,0.000061
2026-04-08T16:26:28.875,47.255,0.021,0.970,0.345,0.0080,0.0030,0.0230,0.000602
2026-04-08T16:26:28.929,47.308,0.008,0.967,0.343,-0.0130,-0.0030,-0.0020,0.000182
2026-04-08T16:26:28.982,47.361,0.017,0.973,0.352,0.0090,0.0060,0.0090,0.000198
2026-04-08T16:26:29.035,47.415,0.014,0.971,0.323,-0.0030,-0.0020,-0.0290,0.000854
2026-04-08T16:26:29.092,47.472,0.006,0.966,0.344,-0.0080,-0.0050,0.0210,0.000530
2026-04-08T16:26:29.146,47.525,0.022,0.968,0.354,0.0160,0.0020,0.0100,0.000360
2026-04-08T16:26:29.199,47.578,-0.014,0.977,0.253,-0.0360,0.0090,-0.1010,0.011578
2026-04-08T16:26:29.252,47.632,0.026,0.969,0.332,0.0400,-0.0080,0.0790,0.007905
2026-04-08T16:26:29.305,47.685,0.021,0.966,0.337,-0.0050,-0.0030,0.0050,0.000059
2026-04-08T16:26:29.359,47.738,-0.007,0.967,0.338,-0.0280,0.0010,0.0010,0.000786
2026-04-08T16:26:29.412,47.791,0.013,0.975,0.324,0.0200,0.0080,-0.0140,0.000660
2026-04-08T16:26:29.465,47.845,-0.003,0.963,0.337,-0.0160,-0.0120,0.0130,0.000569
2026-04-08T16:26:29.518,47.898,0.050,0.969,0.339,0.0530,0.0060,0.0020,0.002849
2026-04-08T16:26:29.572,47.951,0.004,0.963,0.344,-0.0460,-0.0060,0.0050,0.002177
2026-04-08T16:26:29.625,48.004,-0.005,0.971,0.329,-0.0090,0.0080,-0.0150,0.000370
2026-04-08T16:26:29.678,48.058,0.028,0.971,0.348,0.0330,0.0000,0.0190,0.001450
2026-04-08T16:26:29.731,48.111,0.017,0.968,0.334,-0.0110,-0.0030,-0.0140,0.000326
2026-04-08T16:26:29.785,48.164,0.008,0.964,0.328,-0.0090,-0.0040,-0.0060,0.000133
2026-04-08T16:26:29.842,48.221,0.015,0.966,0.343,0.0070,0.0020,0.0150,0.000278
2026-04-08T16:26:29.895,48.275,0.032,0.964,0.355,0.0170,-0.0020,0.0120,0.000437
2026-04-08T16:26:29.948,48.328,0.006,0.965,0.346,-0.0260,0.0010,-0.0090,0.000758
2026-04-08T16:26:30.002,48.381,0.018,0.968,0.333,0.0120,0.0030,-0.0130,0.000322
2026-04-08T16:26:30.055,48.435,0.021,0.968,0.340,0.0030,0.0000,0.0070,0.000058
2026-04-08T16:26:30.108,48.488,0.005,0.966,0.331,-0.0160,-0.0020,-0.0090,0.000341
2026-04-08T16:26:30.161,48.541,0.014,0.977,0.319,0.0090,0.0110,-0.0120,0.000346
2026-04-08T16:26:30.215,48.594,0.010,0.967,0.343,-0.0040,-0.0100,0.0240,0.000692
2026-04-08T16:26:30.268,48.647,0.017,0.965,0.340,0.0070,-0.0020,-0.0030,0.000062
2026-04-08T16:26:30.321,48.701,0.001,0.968,0.296,-0.0160,0.0030,-0.0440,0.002201
2026-04-08T16:26:30.374,48.754,-0.188,0.871,0.271,-0.1890,-0.0970,-0.0250,0.045755
2026-04-08T16:26:30.428,48.807,0.035,0.957,0.235,0.2230,0.0860,-0.0360,0.058421
2026-04-08T16:26:30.481,48.861,0.020,1.017,0.307,-0.0150,0.0600,0.0720,0.009009
2026-04-08T16:26:30.534,48.914,0.215,0.955,0.445,0.1950,-0.0620,0.1380,0.060913
2026-04-08T16:26:30.591,48.971,-0.146,0.998,0.197,-0.3610,0.0430,-0.2480,0.193674
2026-04-08T16:26:30.645,49.024,-0.052,0.977,0.273,0.0940,-0.0210,0.0760,0.015053
2026-04-08T16:26:30.698,49.078,-0.186,1.104,-0.002,-0.1340,0.1270,-0.2750,0.109710
2026-04-08T16:26:30.751,49.131,0.134,0.970,0.714,0.3200,-0.1340,0.7160,0.633012
2026-04-08T16:26:30.804,49.184,-0.038,0.887,0.431,-0.1720,-0.0830,-0.2830,0.116562
2026-04-08T16:26:30.858,49.237,-0.065,0.993,0.353,-0.0270,0.1060,-0.0780,0.018049
2026-04-08T16:26:30.911,49.291,-0.214,1.030,0.191,-0.1490,0.0370,-0.1620,0.049814
2026-04-08T16:26:30.964,49.344,-0.231,1.109,0.424,-0.0170,0.0790,0.2330,0.060819
2026-04-08T16:26:31.017,49.397,-0.100,1.033,0.134,0.1310,-0.0760,-0.2900,0.107037
2026-04-08T16:26:31.071,49.450,0.008,0.920,0.511,0.1080,-0.1130,0.3770,0.166562
2026-04-08T16:26:31.124,49.503,0.081,0.966,0.291,0.0730,0.0460,-0.2200,0.055845
2026-04-08T16:26:31.177,49.557,0.109,0.992,0.343,0.0280,0.0260,0.0520,0.004164
2026-04-08T16:26:31.230,49.610,0.164,0.839,0.540,0.0550,-0.1530,0.1970,0.065243
2026-04-08T16:26:31.288,49.667,-0.075,0.971,0.187,-0.2390,0.1320,-0.3530,0.199154
2026-04-08T16:26:31.341,49.721,-0.197,1.001,0.242,-0.1220,0.0300,0.0550,0.018809
2026-04-08T16:26:31.394,49.774,-0.003,0.941,0.370,0.1940,-0.0600,0.1280,0.057620
2026-04-08T16:26:31.447,49.827,-0.021,0.962,0.365,-0.0180,0.0210,-0.0050,0.000790
2026-04-08T16:26:31.501,49.880,-0.008,0.966,0.363,0.0130,0.0040,-0.0020,0.000189
2026-04-08T16:26:31.554,49.934,-0.063,0.959,0.328,-0.0550,-0.0070,-0.0350,0.004299
2026-04-08T16:26:31.607,49.987,-0.014,0.958,0.379,0.0490,-0.0010,0.0510,0.005003
2026-04-08T16:26:31.661,50.040,-0.021,0.964,0.342,-0.0070,0.0060,-0.0370,0.001454
2026-04-08T16:26:31.714,50.093,-0.026,0.962,0.344,-0.0050,-0.0020,0.0020,0.000033
2026-04-08T16:26:31.767,50.146,-0.020,0.964,0.355,0.0060,0.0020,0.0110,0.000161
2026-04-08T16:26:31.820,50.200,-0.028,0.963,0.370,-0.0080,-0.0010,0.0150,0.000290
2026-04-08T16:26:31.873,50.253,-0.038,0.960,0.335,-0.0100,-0.0030,-0.0350,0.001334
2026-04-08T16:26:31.927,50.306,-0.036,0.967,0.356,0.0020,0.0070,0.0210,0.000494
2026-04-08T16:26:31.984,50.364,-0.028,0.965,0.343,0.0080,-0.0020,-0.0130,0.000237
2026-04-08T16:26:32.037,50.417,-0.036,0.958,0.364,-0.0080,-0.0070,0.0210,0.000554
2026-04-08T16:26:32.091,50.470,-0.019,0.965,0.351,0.0170,0.0070,-0.0130,0.000507
2026-04-08T16:26:32.144,50.523,-0.031,0.970,0.313,-0.0120,0.0050,-0.0380,0.001613
2026-04-08T16:26:32.197,50.577,-0.451,0.990,0.059,-0.4200,0.0200,-0.2540,0.241316
2026-04-08T16:26:32.250,50.630,-0.197,0.910,0.369,0.2540,-0.0800,0.3100,0.167016
2026-04-08T16:26:32.304,50.683,-0.089,0.983,0.208,0.1080,0.0730,-0.1610,0.042914
2026-04-08T16:26:32.357,50.736,-0.322,0.988,0.204,-0.2330,0.0050,-0.0040,0.054330
2026-04-08T16:26:32.410,50.790,0.091,0.940,0.399,0.4130,-0.0480,0.1950,0.210898
2026-04-08T16:26:32.463,50.843,0.090,1.016,0.361,-0.0010,0.0760,-0.0380,0.007221
2026-04-08T16:26:32.516,50.896,0.136,0.903,0.484,0.0460,-0.1130,0.1230,0.030014
2026-04-08T16:26:32.570,50.949,-0.356,1.025,0.114,-0.4920,0.1220,-0.3700,0.393848
2026-04-08T16:26:32.623,51.002,-0.346,1.082,0.029,0.0100,0.0570,-0.0850,0.010574
2026-04-08T16:26:32.676,51.056,0.300,0.869,0.642,0.6460,-0.2130,0.6130,0.838454
2026-04-08T16:26:32.730,51.109,0.150,0.902,0.528,-0.1500,0.0330,-0.1140,0.036585
2026-04-08T16:26:32.787,51.166,-0.022,0.970,0.122,-0.1720,0.0680,-0.4060,0.199044
2026-04-08T16:26:32.840,51.220,-0.234,1.043,0.198,-0.2120,0.0730,0.0760,0.056049
2026-04-08T16:26:32.893,51.273,-0.234,1.035,0.111,0.0000,-0.0080,-0.0870,0.007633
2026-04-08T16:26:32.947,51.326,-0.093,0.979,0.382,0.1410,-0.0560,0.2710,0.096458
2026-04-08T16:26:33.000,51.379,0.131,0.981,0.472,0.2240,0.0020,0.0900,0.058280
2026-04-08T16:26:33.053,51.433,0.071,0.986,0.301,-0.0600,0.0050,-0.1710,0.032866
2026-04-08T16:26:33.106,51.486,0.004,0.990,0.293,-0.0670,0.0040,-0.0080,0.004569
2026-04-08T16:26:33.160,51.539,-0.281,1.028,0.127,-0.2850,0.0380,-0.1660,0.110225
2026-04-08T16:26:33.213,51.592,-0.039,0.889,0.283,0.2420,-0.1390,0.1560,0.102221
2026-04-08T16:26:33.266,51.646,0.082,0.987,0.396,0.1210,0.0980,0.1130,0.037014
2026-04-08T16:26:33.319,51.699,0.056,1.015,0.282,-0.0260,0.0280,-0.1140,0.014456
2026-04-08T16:26:33.373,51.752,0.036,0.966,0.349,-0.0200,-0.0490,0.0670,0.007290
2026-04-08T16:26:33.426,51.805,-0.006,1.000,0.226,-0.0420,0.0340,-0.1230,0.018049
2026-04-08T16:26:33.479,51.859,0.034,0.987,0.278,0.0400,-0.0130,0.0520,0.004473
2026-04-08T16:26:33.532,51.912,0.038,0.985,0.304,0.0040,-0.0020,0.0260,0.000696
2026-04-08T16:26:33.586,51.965,0.022,0.987,0.271,-0.0160,0.0020,-0.0330,0.001349
2026-04-08T16:26:33.639,52.018,0.065,0.985,0.294,0.0430,-0.0020,0.0230,0.002382
2026-04-08T16:26:33.696,52.076,0.035,0.984,0.300,-0.0300,-0.0010,0.0060,0.000937
2026-04-08T16:26:33.749,52.129,0.026,0.979,0.314,-0.0090,-0.0050,0.0140,0.000302
2026-04-08T16:26:33.803,52.182,0.011,0.984,0.261,-0.0150,0.0050,-0.0530,0.003059
2026-04-08T16:26:33.856,52.235,0.043,0.985,0.303,0.0320,0.0010,0.0420,0.002789
2026-04-08T16:26:33.909,52.289,0.125,0.990,0.586,0.0820,0.0050,0.2830,0.086838
2026-04-08T16:26:33.962,52.342,0.080,1.044,0.323,-0.0450,0.0540,-0.2630,0.074110
2026-04-08T16:26:34.015,52.395,0.066,1.008,0.327,-0.0140,-0.0360,0.0040,0.001508
2026-04-08T16:26:34.069,52.448,-0.181,1.049,0.201,-0.2470,0.0410,-0.1260,0.078566
2026-04-08T16:26:34.122,52.502,-0.273,1.010,0.135,-0.0920,-0.0390,-0.0660,0.014341
2026-04-08T16:26:34.175,52.555,-0.031,0.896,0.487,0.2420,-0.1140,0.3520,0.195464
2026-04-08T16:26:34.229,52.608,-0.228,0.981,0.166,-0.1970,0.0850,-0.3210,0.149075
2026-04-08T16:26:34.282,52.661,0.141,0.926,0.475,0.3690,-0.0550,0.3090,0.234667
2026-04-08T16:26:34.335,52.715,0.144,0.945,0.297,0.0030,0.0190,-0.1780,0.032054
2026-04-08T16:26:34.392,52.772,-0.195,0.992,0.212,-0.3390,0.0470,-0.0850,0.124355
2026-04-08T16:26:34.446,52.825,-0.368,1.014,0.102,-0.1730,0.0220,-0.1100,0.042513
2026-04-08T16:26:34.499,52.878,0.038,1.013,0.401,0.4060,-0.0010,0.2990,0.254238
2026-04-08T16:26:34.552,52.932,0.194,1.038,0.487,0.1560,0.0250,0.0860,0.032357
2026-04-08T16:26:34.605,52.985,-0.275,0.874,0.562,-0.4690,-0.1640,0.0750,0.252482
2026-04-08T16:26:34.659,53.038,-0.260,0.977,0.275,0.0150,0.1030,-0.2870,0.093203
2026-04-08T16:26:34.712,53.091,-0.300,0.941,0.098,-0.0400,-0.0360,-0.1770,0.034225
2026-04-08T16:26:34.765,53.145,-0.337,0.924,0.295,-0.0370,-0.0170,0.1970,0.040467
2026-04-08T16:26:34.818,53.198,-0.071,0.952,0.425,0.2660,0.0280,0.1300,0.088440
2026-04-08T16:26:34.872,53.251,-0.147,0.979,0.260,-0.0760,0.0270,-0.1650,0.033730
2026-04-08T16:26:34.925,53.304,-0.168,0.971,0.286,-0.0210,-0.0080,0.0260,0.001181
2026-04-08T16:26:34.978,53.358,-0.143,0.963,0.329,0.0250,-0.0080,0.0430,0.002538
2026-04-08T16:26:35.035,53.415,-0.103,0.966,0.352,0.0400,0.0030,0.0230,0.002138
2026-04-08T16:26:35.089,53.468,-0.128,0.961,0.333,-0.0250,-0.0050,-0.0190,0.001011
2026-04-08T16:26:35.142,53.521,-0.146,0.963,0.321,-0.0180,0.0020,-0.0120,0.000472
2026-04-08T16:26:35.195,53.575,-0.129,0.967,0.325,0.0170,0.0040,0.0040,0.000321
2026-04-08T16:26:35.248,53.628,-0.141,0.964,0.322,-0.0120,-0.0030,-0.0030,0.000162
2026-04-08T16:26:35.302,53.681,-0.141,0.962,0.316,0.0000,-0.0020,-0.0060,0.000040
2026-04-08T16:26:35.355,53.734,-0.144,0.967,0.317,-0.0030,0.0050,0.0010,0.000035
2026-04-08T16:26:35.408,53.788,-0.151,0.965,0.305,-0.0070,-0.0020,-0.0120,0.000197
2026-04-08T16:26:35.461,53.841,-0.134,0.973,0.312,0.0170,0.0080,0.0070,0.000402
2026-04-08T16:26:35.515,53.894,-0.132,0.965,0.328,0.0020,-0.0080,0.0160,0.000324
2026-04-08T16:26:35.568,53.947,-0.146,0.971,0.306,-0.0140,0.0060,-0.0220,0.000716
2026-04-08T16:26:35.621,54.001,-0.137,0.967,0.314,0.0090,-0.0040,0.0080,0.000161
2026-04-08T16:26:35.674,54.054,-0.132,0.967,0.311,0.0050,0.0000,-0.0030,0.000034
2026-04-08T16:26:35.728,54.107,-0.116,0.962,0.344,0.0160,-0.0050,0.0330,0.001370
2026-04-08T16:26:35.785,54.164,-0.138,0.965,0.306,-0.0220,0.0030,-0.0380,0.001937
2026-04-08T16:26:35.838,54.218,-0.116,0.968,0.332,0.0220,0.0030,0.0260,0.001169
2026-04-08T16:26:35.891,54.271,-0.046,0.957,0.344,0.0700,-0.0110,0.0120,0.005165
2026-04-08T16:26:35.945,54.324,-0.332,0.995,0.245,-0.2860,0.0380,-0.0990,0.093041
2026-04-08T16:26:35.998,54.377,-0.067,0.959,0.219,0.2650,-0.0360,-0.0260,0.072197
2026-04-08T16:26:36.051,54.431,0.084,0.955,0.477,0.1510,-0.0040,0.2580,0.089381
2026-04-08T16:26:36.104,54.484,0.090,0.944,0.341,0.0060,-0.0110,-0.1360,0.018653
2026-04-08T16:26:36.158,54.537,-0.208,1.010,0.134,-0.2980,0.0660,-0.2070,0.136009
2026-04-08T16:26:36.211,54.590,-0.201,1.055,0.078,0.0070,0.0450,-0.0560,0.005210
2026-04-08T16:26:36.264,54.644,0.076,0.924,0.501,0.2770,-0.1310,0.4230,0.272819
2026-04-08T16:26:36.317,54.697,0.064,1.001,0.264,-0.0120,0.0770,-0.2370,0.062242
2026-04-08T16:26:36.371,54.750,0.112,0.964,0.459,0.0480,-0.0370,0.1950,0.041698
2026-04-08T16:26:36.424,54.803,0.067,0.938,0.349,-0.0450,-0.0260,-0.1100,0.014801
2026-04-08T16:26:36.477,54.857,-0.229,0.951,0.271,-0.2960,0.0130,-0.0780,0.093869
2026-04-08T16:26:36.530,54.910,-0.214,1.081,0.251,0.0150,0.1300,-0.0200,0.017525
2026-04-08T16:26:36.588,54.967,-0.201,0.962,0.213,0.0130,-0.1190,-0.0380,0.015774
2026-04-08T16:26:36.637,55.016,0.205,0.902,0.714,0.4060,-0.0600,0.5010,0.419437
2026-04-08T16:26:36.690,55.070,0.008,1.014,0.114,-0.1970,0.1120,-0.6000,0.411353
2026-04-08T16:26:36.747,55.127,-0.484,1.067,0.033,-0.4920,0.0530,-0.0810,0.251434
2026-04-08T16:26:36.801,55.180,-0.304,1.058,-0.152,0.1800,-0.0090,-0.1850,0.066706
2026-04-08T16:26:36.854,55.234,-0.155,0.823,0.424,0.1490,-0.2350,0.5760,0.409202
2026-04-08T16:26:36.907,55.287,-0.062,0.935,0.638,0.0930,0.1120,0.2140,0.066989
2026-04-08T16:26:36.960,55.340,-0.111,1.043,0.205,-0.0490,0.1080,-0.4330,0.201554
2026-04-08T16:26:37.014,55.393,-0.417,1.066,0.144,-0.3060,0.0230,-0.0610,0.097886
2026-04-08T16:26:37.067,55.446,-0.314,0.979,0.119,0.1030,-0.0870,-0.0250,0.018803
2026-04-08T16:26:37.120,55.500,0.227,0.933,0.474,0.5410,-0.0460,0.3550,0.420822
2026-04-08T16:26:37.173,55.553,-0.026,0.993,0.234,-0.2530,0.0600,-0.2400,0.125209
2026-04-08T16:26:37.227,55.606,-0.062,0.982,0.273,-0.0360,-0.0110,0.0390,0.002938
2026-04-08T16:26:37.280,55.659,-0.026,0.977,0.324,0.0360,-0.0050,0.0510,0.003922
2026-04-08T16:26:37.337,55.717,-0.005,0.959,0.365,0.0210,-0.0180,0.0410,0.002446
2026-04-08T16:26:37.390,55.770,-0.056,0.970,0.312,-0.0510,0.0110,-0.0530,0.005531
2026-04-08T16:26:37.444,55.823,-0.011,0.964,0.366,0.0450,-0.0060,0.0540,0.004977
2026-04-08T16:26:37.497,55.877,-0.021,0.972,0.324,-0.0100,0.0080,-0.0420,0.001928
2026-04-08T16:26:37.550,55.930,-0.058,0.971,0.305,-0.0370,-0.0010,-0.0190,0.001731
2026-04-08T16:26:37.603,55.983,-0.028,0.969,0.337,0.0300,-0.0020,0.0320,0.001928
2026-04-08T16:26:37.657,56.036,-0.020,0.968,0.345,0.0080,-0.0010,0.0080,0.000129
2026-04-08T16:26:37.710,56.090,-0.015,0.964,0.313,0.0050,-0.0040,-0.0320,0.001065
2026-04-08T16:26:37.763,56.143,-0.035,0.959,0.313,-0.0200,-0.0050,0.0000,0.000425
2026-04-08T16:26:37.816,56.196,0.023,0.950,0.454,0.0580,-0.0090,0.1410,0.023326
2026-04-08T16:26:37.870,56.249,-0.059,0.966,0.317,-0.0820,0.0160,-0.1370,0.025749
2026-04-08T16:26:37.923,56.302,-0.005,0.951,0.391,0.0540,-0.0150,0.0740,0.008617
2026-04-08T16:26:37.976,56.356,0.002,0.954,0.375,0.0070,0.0030,-0.0160,0.000314
2026-04-08T16:26:38.030,56.409,-0.069,0.962,0.316,-0.0710,0.0080,-0.0590,0.008586
2026-04-08T16:26:38.083,56.462,0.046,0.941,0.452,0.1150,-0.0210,0.1360,0.032162
2026-04-08T16:26:38.140,56.519,-0.006,0.956,0.357,-0.0520,0.0150,-0.0950,0.011954
2026-04-08T16:26:38.193,56.573,-0.035,0.958,0.321,-0.0290,0.0020,-0.0360,0.002141
2026-04-08T16:26:38.246,56.626,-0.084,0.949,0.410,-0.0490,-0.0090,0.0890,0.010403
2026-04-08T16:26:38.300,56.679,-0.026,0.955,0.360,0.0580,0.0060,-0.0500,0.005900
2026-04-08T16:26:38.353,56.733,-0.035,0.956,0.347,-0.0090,0.0010,-0.0130,0.000251
2026-04-08T16:26:38.406,56.786,0.000,0.933,0.498,0.0350,-0.0230,0.1510,0.024555
2026-04-08T16:26:38.460,56.839,-0.072,0.957,0.312,-0.0720,0.0240,-0.1860,0.040356
2026-04-08T16:26:38.513,56.892,-0.050,0.948,0.391,0.0220,-0.0090,0.0790,0.006806
2026-04-08T16:26:38.566,56.945,-0.008,0.950,0.352,0.0420,0.0020,-0.0390,0.003289
2026-04-08T16:26:38.619,56.999,-0.004,0.944,0.405,0.0040,-0.0060,0.0530,0.002861
2026-04-08T16:26:38.672,57.052,-0.021,0.939,0.417,-0.0170,-0.0050,0.0120,0.000458
2026-04-08T16:26:38.726,57.105,-0.057,0.956,0.361,-0.0360,0.0170,-0.0560,0.004721
2026-04-08T16:26:38.779,57.159,-0.027,0.949,0.393,0.0300,-0.0070,0.0320,0.001973
2026-04-08T16:26:38.836,57.216,-0.048,0.946,0.404,-0.0210,-0.0030,0.0110,0.000571
2026-04-08T16:26:38.889,57.269,-0.025,0.941,0.411,0.0230,-0.0050,0.0070,0.000603
2026-04-08T16:26:38.943,57.322,-0.104,0.951,0.324,-0.0790,0.0100,-0.0870,0.013910
2026-04-08T16:26:38.996,57.376,-0.023,0.942,0.423,0.0810,-0.0090,0.0990,0.016443
2026-04-08T16:26:39.049,57.429,0.011,0.942,0.408,0.0340,0.0000,-0.0150,0.001381
2026-04-08T16:26:39.103,57.482,-0.058,0.941,0.407,-0.0690,-0.0010,-0.0010,0.004763
2026-04-08T16:26:39.156,57.535,-0.055,0.948,0.367,0.0030,0.0070,-0.0400,0.001658
2026-04-08T16:26:39.209,57.589,-0.047,0.947,0.398,0.0080,-0.0010,0.0310,0.001026
2026-04-08T16:26:39.262,57.642,-0.035,0.953,0.310,0.0120,0.0060,-0.0880,0.007924
2026-04-08T16:26:39.315,57.695,-0.049,0.945,0.407,-0.0140,-0.0080,0.0970,0.009669
2026-04-08T16:26:39.369,57.748,-0.008,0.951,0.397,0.0410,0.0060,-0.0100,0.001817
2026-04-08T16:26:39.422,57.802,-0.056,0.944,0.384,-0.0480,-0.0070,-0.0130,0.002522
2026-04-08T16:26:39.475,57.855,-0.031,0.945,0.381,0.0250,0.0010,-0.0030,0.000635
2026-04-08T16:26:39.529,57.908,0.000,0.949,0.404,0.0310,0.0040,0.0230,0.001506
2026-04-08T16:26:39.582,57.961,-0.039,0.951,0.347,-0.0390,0.0020,-0.0570,0.004774
2026-04-08T16:26:39.639,58.019,-0.046,0.945,0.416,-0.0070,-0.0060,0.0690,0.004846
2026-04-08T16:26:39.693,58.072,-0.008,0.947,0.386,0.0380,0.0020,-0.0300,0.002348
2026-04-08T16:26:39.746,58.125,-0.019,0.943,0.404,-0.0110,-0.0040,0.0180,0.000461
2026-04-08T16:26:39.799,58.178,-0.025,0.949,0.382,-0.0060,0.0060,-0.0220,0.000556
2026-04-08T16:26:39.852,58.232,-0.021,0.947,0.399,0.0040,-0.0020,0.0170,0.000309
2026-04-08T16:26:39.905,58.285,-0.021,0.938,0.395,0.0000,-0.0090,-0.0040,0.000097
2026-04-08T16:26:39.958,58.338,-0.012,0.946,0.396,0.0090,0.0080,0.0010,0.000146
2026-04-08T16:26:40.012,58.391,-0.017,0.946,0.389,-0.0050,0.0000,-0.0070,0.000074
2026-04-08T16:26:40.065,58.445,-0.025,0.945,0.397,-0.0080,-0.0010,0.0080,0.000129
2026-04-08T16:26:40.118,58.498,-0.022,0.948,0.390,0.0030,0.0030,-0.0070,0.000067
2026-04-08T16:26:40.171,58.551,-0.015,0.946,0.395,0.0070,-0.0020,0.0050,0.000078
2026-04-08T16:26:40.225,58.604,-0.015,0.946,0.402,0.0000,0.0000,0.0070,0.000049
2026-04-08T16:26:40.278,58.658,-0.034,0.947,0.391,-0.0190,0.0010,-0.0110,0.000483
2026-04-08T16:26:40.331,58.711,-0.027,0.949,0.383,0.0070,0.0020,-0.0080,0.000117
2026-04-08T16:26:40.384,58.764,0.024,0.949,0.407,0.0510,0.0000,0.0240,0.003177
2026-04-08T16:26:40.442,58.821,-0.018,0.944,0.398,-0.0420,-0.0050,-0.0090,0.001870
2026-04-08T16:26:40.495,58.875,-0.058,0.947,0.386,-0.0400,0.0030,-0.0120,0.001753
2026-04-08T16:26:40.548,58.928,-0.030,0.943,0.399,0.0280,-0.0040,0.0130,0.000969
2026-04-08T16:26:40.602,58.981,0.008,0.939,0.406,0.0380,-0.0040,0.0070,0.001509
2026-04-08T16:26:40.655,59.034,0.002,0.951,0.385,-0.0060,0.0120,-0.0210,0.000621
2026-04-08T16:26:40.708,59.088,-0.045,0.943,0.359,-0.0470,-0.0080,-0.0260,0.002949
2026-04-08T16:26:40.761,59.141,-0.035,0.936,0.410,0.0100,-0.0070,0.0510,0.002750
2026-04-08T16:26:40.815,59.194,-0.017,0.946,0.362,0.0180,0.0100,-0.0480,0.002728
2026-04-08T16:26:40.868,59.247,-0.012,0.946,0.408,0.0050,0.0000,0.0460,0.002141
2026-04-08T16:26:40.921,59.301,-0.045,0.942,0.383,-0.0330,-0.0040,-0.0250,0.001730
2026-04-08T16:26:40.974,59.354,-0.074,0.942,0.355,-0.0290,0.0000,-0.0280,0.001625
2026-04-08T16:26:41.028,59.407,-0.067,0.951,0.235,0.0070,0.0090,-0.1200,0.014530
2026-04-08T16:26:41.081,59.460,0.125,0.875,0.472,0.1920,-0.0760,0.2370,0.098809
2026-04-08T16:26:41.138,59.518,-0.103,1.086,0.624,-0.2280,0.2110,0.1520,0.119609
2026-04-08T16:26:41.191,59.571,-0.118,0.669,0.592,-0.0150,-0.4170,-0.0320,0.175138
2026-04-08T16:26:41.241,59.620,0.149,0.655,0.510,0.2670,-0.0140,-0.0820,0.078209
2026-04-08T16:26:41.298,59.677,0.174,0.883,0.185,0.0250,0.2280,-0.3250,0.158234
2026-04-08T16:26:41.351,59.731,-0.289,0.683,0.412,-0.4630,-0.2000,0.2270,0.305898
2026-04-08T16:26:41.404,59.784,-0.522,0.175,0.784,-0.2330,-0.5080,0.3720,0.450737
