elapsed_s,x_g,y_g,z_g,writing,word,newline
4.5753,0.2300,0.9070,0.3180,1,quick,0
4.5958,0.1970,0.8810,0.4110,1,quick,0
4.6122,0.1000,0.8980,0.5240,1,quick,0
4.6327,-0.2330,0.9430,0.3330,1,quick,0
4.6532,0.3840,0.9290,0.5500,1,quick,0
4.6736,0.1460,0.8890,0.1430,1,quick,0
4.6941,0.1490,0.9180,0.3530,1,quick,0
4.7146,0.2710,0.9770,0.3700,1,quick,0
4.7351,0.2790,0.9280,0.3050,1,quick,0
4.7515,0.0810,0.9110,0.2880,1,quick,0
4.7719,0.1090,0.9820,0.4790,1,quick,0
4.7924,0.3650,0.7300,0.4940,1,quick,0
4.8130,0.3680,0.7100,0.5060,1,quick,0
4.8333,0.4140,0.6970,0.4500,1,quick,0
4.8538,0.0740,0.9710,0.2050,1,quick,0
4.8702,0.1000,0.9550,0.3780,1,quick,0
4.8907,0.2330,0.9030,0.5080,1,quick,0
4.9112,0.1630,0.9460,0.5900,1,quick,0
4.9316,0.2830,0.9470,0.5050,1,quick,0
4.9522,0.4140,0.8810,0.3870,1,quick,0
4.9727,0.2020,0.9120,0.3880,1,quick,0
4.9890,0.2480,0.9500,0.2930,1,quick,0
5.0095,0.2600,0.9930,0.3140,1,quick,0
5.0299,0.1490,0.9170,0.3830,1,quick,0
5.0504,0.0830,0.8810,0.3510,1,quick,0
5.0709,0.3050,0.8040,0.4270,1,quick,0
5.0873,0.1640,0.9530,0.4760,1,quick,0
5.1078,0.3120,0.8880,0.3500,1,quick,0
5.1283,0.2000,0.9310,0.3640,1,quick,0
5.1487,0.2050,0.9350,0.3450,1,quick,0
5.1692,0.2740,0.8960,0.3180,1,quick,0
5.1897,0.2130,0.9090,0.3580,1,quick,0
5.2062,0.2380,0.9630,0.4230,1,quick,0
5.2265,0.0120,0.9260,0.3480,1,quick,0
5.2470,0.1850,0.9360,0.7100,1,quick,0
5.2674,0.2640,0.9450,0.4100,1,quick,0
5.2880,0.2740,0.9950,0.0980,1,quick,0
5.3085,0.2860,0.9020,0.2130,1,quick,0
5.3248,0.2970,0.9310,0.3020,1,quick,0
5.3454,0.2460,0.9380,0.3140,1,quick,0
5.3659,0.2560,0.9620,0.2590,1,quick,0
5.3863,0.1900,0.9800,0.3870,1,quick,0
5.4068,0.1680,1.0580,0.3640,1,quick,0
5.4273,-0.0910,1.2750,0.3380,1,quick,0
5.4477,0.0700,0.9690,0.3020,1,quick,0
5.4642,0.0950,1.1000,0.3620,1,quick,0
5.4846,0.2410,0.8840,0.3600,1,quick,0
5.5051,0.4460,0.6980,0.4280,1,quick,0
5.5256,0.7620,0.4830,0.4790,0,,0
5.5460,0.7670,0.4120,0.4780,0,,0
5.5665,0.2830,0.6960,0.4990,0,,0
5.5829,0.3890,0.6700,0.5040,0,,0
5.6034,0.5010,0.5050,0.5720,0,,0
5.6239,0.5710,0.5110,0.4360,0,,0
5.6444,0.4750,0.7620,0.3510,0,,0
5.6648,0.1100,0.8970,0.4270,0,,0
5.6813,0.2840,0.8730,0.5160,0,,0
5.7017,0.3270,0.9360,0.5210,0,,0
5.7222,0.3480,1.0320,0.5750,0,,0
5.7426,0.2710,0.9700,0.5080,0,,0
5.7631,0.2250,0.7410,0.5330,0,,0
5.7836,0.3520,0.7090,0.5100,0,,0
5.8000,0.3330,0.9130,0.4470,0,,0
5.8205,0.2460,0.9750,0.4230,0,,0
5.8409,0.1730,0.8880,0.4150,0,,0
5.8614,0.2130,0.8600,0.4640,0,,0
5.8818,0.2570,0.8810,0.4790,0,,0
5.9025,0.2720,0.8710,0.4650,0,,0
5.9187,0.2870,0.8600,0.4930,0,,0
5.9393,0.2730,0.7890,0.5070,0,,0
5.9597,0.2540,0.8330,0.5200,0,,0
5.9802,0.2440,0.8930,0.4540,0,,0
6.0007,0.2200,0.8700,0.4820,0,,0
6.0211,0.2500,0.8410,0.4790,0,,0
6.0375,0.2710,0.8500,0.4640,0,,0
6.0581,0.2450,0.8530,0.4870,0,,0
6.0785,0.2360,0.8580,0.4700,0,,0
6.0990,0.2270,0.8700,0.4610,0,,0
6.1194,0.1920,0.8630,0.4840,0,,0
6.1375,0.2520,0.8290,0.5140,0,,0
6.1563,0.2820,0.8410,0.5150,1,quick,0
6.1790,0.2840,0.8260,0.4830,1,quick,0
6.1972,0.2530,0.8500,0.4740,1,quick,0
6.2177,0.2300,0.8650,0.4740,1,quick,0
6.2382,0.2300,0.8360,0.4760,1,quick,0
6.2546,0.2160,0.8750,0.4830,1,quick,0
6.2751,0.2440,0.8800,0.4800,1,quick,0
6.2955,0.1910,0.8690,0.4730,1,quick,0
6.3161,0.1910,0.8510,0.5010,1,quick,0
6.3366,0.2040,0.8800,0.5000,1,quick,0
6.3570,0.2370,0.8440,0.4790,1,quick,0
6.3734,0.2400,0.8450,0.4800,1,quick,0
6.3939,0.2190,0.8760,0.4820,1,quick,0
6.4143,0.2050,0.8780,0.4630,1,quick,0
6.4348,0.1960,0.8760,0.4790,1,quick,0
6.4553,0.2300,0.8320,0.5110,1,quick,0
6.4758,0.2470,0.8080,0.5440,1,quick,0
6.4922,0.2550,0.8360,0.4890,1,quick,0
6.5127,0.1440,0.9990,0.5440,1,quick,0
6.5332,0.2180,0.8730,0.3650,1,quick,0
