elapsed_s,x_g,y_g,z_g,writing,word,newline
11.6749,0.431,0.745,0.555,0,,0
11.6954,0.419,0.713,0.655,0,,0
11.7159,0.326,0.383,0.604,0,,0
11.7322,1.646,0.765,0.365,0,,0
11.7527,0.305,0.542,0.802,0,,0
11.7733,0.181,0.617,0.83,0,,0
11.7937,-0.046,0.62,0.56,0,,0
11.8142,0.073,0.622,0.753,0,,0
11.8346,0.027,0.547,0.804,0,,0
11.8551,0.043,0.532,0.824,0,,0
11.8715,0.097,0.644,0.818,0,,0
11.892,0.043,0.64,0.908,0,,0
11.9127,-0.054,0.579,0.863,0,,0
11.933,-0.229,0.624,0.863,0,,0
11.9575,-0.302,0.654,0.681,0,,0
11.9779,-0.125,0.6,0.819,0,,0
11.9986,-0.118,0.586,0.88,1,over,0
12.0149,0.288,0.517,0.789,1,over,0
12.0353,1.621,0.748,0.24,1,over,0
12.0558,0.187,0.601,0.571,1,over,0
12.0763,0.565,0.68,0.645,1,over,0
12.0968,0.443,0.65,0.689,1,over,0
12.1172,0.45,0.655,0.609,1,over,0
12.1336,0.363,0.636,0.622,1,over,0
12.1541,0.497,0.637,0.491,1,over,0
12.1746,0.48,0.704,0.508,1,over,0
12.1951,0.48,0.713,0.521,1,over,0
12.2169,0.367,0.68,0.497,1,over,0
12.236,0.466,0.661,0.392,1,over,0
12.2524,0.635,0.733,0.392,1,over,0
12.274,0.495,0.723,0.346,1,over,0
12.2934,0.36,0.735,0.432,1,over,0
12.3138,0.498,0.787,0.313,1,over,0
12.3343,0.637,0.766,0.291,1,over,0
12.3569,0.475,0.783,0.306,1,over,0
12.3725,0.635,0.77,0.3,1,over,0
12.3917,0.468,0.773,0.32,1,over,0
12.4122,0.367,0.782,0.322,1,over,0
12.4327,0.714,0.812,0.36,1,over,0
12.4569,0.407,0.811,0.366,1,over,0
12.4695,0.717,0.823,0.321,1,over,0
12.4902,0.516,0.775,0.383,1,over,0
12.5104,0.527,0.804,0.293,1,over,0
12.531,0.532,0.793,0.249,1,over,0
12.5514,0.41,0.783,0.303,1,over,0
12.572,0.487,0.805,0.318,1,over,0
12.5883,0.543,0.826,0.24,1,over,0
12.6087,0.537,0.799,0.26,1,over,0
12.6292,0.539,0.77,0.299,1,over,0
12.6497,0.553,0.766,0.288,1,over,0
12.6702,0.515,0.803,0.231,1,over,0
12.6907,0.583,0.767,0.183,1,over,0
12.707,0.564,0.783,0.198,1,over,0
12.7275,0.563,0.809,0.17,1,over,0
12.7481,0.56,0.856,0.203,1,over,0
12.7685,0.464,0.922,0.2,1,over,0
12.7889,0.448,0.915,0.229,1,over,0
12.8094,0.524,0.84,0.152,1,over,0
12.8259,0.544,0.776,0.18,1,over,0
12.8463,0.514,0.886,0.151,1,over,0
12.8668,0.448,0.929,0.155,1,over,0
12.8873,0.447,0.852,0.117,1,over,0
12.9077,0.437,0.89,0.139,1,over,0
12.9242,0.45,0.851,0.169,1,over,0
12.9446,0.527,0.834,0.141,1,over,0
12.9651,0.53,0.854,0.229,1,over,0
12.9856,0.508,0.858,0.215,1,over,0
13.0061,0.464,0.92,0.187,1,over,0
13.0265,0.42,0.912,0.218,1,over,0
13.0429,0.426,0.913,0.224,1,over,0
13.0634,0.419,0.918,0.205,1,over,0
13.0839,0.421,0.914,0.204,1,over,0
13.1043,0.438,0.892,0.189,1,over,0
13.1248,0.453,0.861,0.203,1,over,0
13.1453,0.497,0.894,0.202,1,over,0
13.1617,0.452,0.9,0.187,1,over,0
13.1822,0.461,0.89,0.134,1,over,0
13.2026,0.424,0.918,0.14,1,over,0
13.2231,0.619,0.856,0.087,1,over,0
13.2436,0.477,0.909,0.097,1,over,0
13.2599,0.411,0.895,0.069,1,over,0
13.2805,0.373,0.85,0.14,1,over,0
13.3009,0.505,0.682,0.575,1,over,0
13.3214,0.22,0.854,0.24,1,over,0
13.3419,0.468,0.937,0.258,1,over,0
13.3624,0.188,0.972,0.369,1,over,0
13.3787,0.267,1.111,0.136,1,over,0
13.3993,0.549,0.9,0.012,1,over,0
13.4197,0.369,0.996,-0.213,1,over,0
13.4403,0.437,1.037,0.417,1,over,0
13.4607,0.513,0.886,0.24,1,over,0
13.4813,0.328,0.893,0.337,1,over,0
13.5016,0.487,0.876,0.479,1,over,0
13.518,0.424,1.092,0.187,1,over,0
13.5385,0.396,0.86,0.066,1,over,0
13.5589,0.553,0.771,0.09,1,over,0
13.5795,0.596,0.817,0.167,1,over,0
13.5999,0.175,1,0.135,1,over,0
13.6205,0.325,0.926,0.141,1,over,0
13.6368,0.159,0.937,0.345,1,over,0
13.6574,0.35,0.917,0.237,1,over,0
13.6777,0.477,0.899,0.135,1,over,0
13.6982,0.227,0.955,0.146,1,over,0
13.7188,0.323,0.921,0.144,1,over,0
13.7392,0.438,0.942,0.028,1,over,0
13.7555,0.246,1.06,0.089,1,over,0
13.776,0.445,0.918,0.341,1,over,0
13.7965,0.323,0.98,0.395,1,over,0
13.817,0.398,0.917,0.243,1,over,0
13.8375,0.438,0.912,0.073,1,over,0
13.8539,0.342,0.934,0.095,1,over,0
13.8744,0.552,0.788,0.052,1,over,0
13.8948,0.667,0.793,-0.166,1,over,0
13.9153,0.42,0.924,-0.031,1,over,0
13.9358,0.315,0.952,0.147,1,over,0
13.9563,0.365,0.936,0.125,1,over,0
13.9767,0.459,0.887,0.257,1,over,0
13.9972,0.229,0.96,0.291,1,over,0
14.0177,0.282,0.936,0.23,1,over,0
14.0341,0.325,0.927,0.111,1,over,0
14.0545,0.363,0.958,0.197,1,over,0
14.075,0.396,0.889,0.12,1,over,0
14.0956,0.283,1.012,0.039,1,over,0
14.116,0.365,0.951,0.128,1,over,0
14.1365,0.244,1.059,0.121,1,over,0
14.1529,0.555,0.738,0.076,1,over,0
14.1734,0.586,0.794,0.104,1,over,0
14.1938,0.602,0.745,0.184,1,over,0
14.2143,0.225,1.016,0.111,1,over,0
14.2347,0.239,0.975,0.2,1,over,0
14.2552,0.378,0.953,0.075,1,over,0
14.2716,0.283,0.924,0.057,1,over,0
14.2921,0.336,0.909,0.068,1,over,0
14.3126,0.365,0.893,-0.09,1,over,0
14.3331,0.486,0.825,0.052,1,over,0
14.3535,0.597,0.768,0.107,1,over,0
14.3741,0.613,1.232,0.28,1,over,0
14.3959,0.387,1.051,0.242,1,over,0
14.4109,0.271,0.979,0.124,1,over,0
14.4314,0.294,0.979,0.146,1,over,0
14.4518,0.287,1.013,0.013,1,over,0
14.4729,0.403,0.923,-0.009,1,over,0
14.4934,0.356,0.912,0.084,1,over,0
14.5133,0.536,0.815,0.079,1,over,0
14.5337,0.612,0.796,0.104,1,over,0
14.5501,0.267,1.119,0.236,1,over,0
14.5707,0.265,0.958,0.17,1,over,0
14.5911,0.354,0.932,0.099,1,over,0
14.6118,0.308,0.93,0.015,1,over,0
14.6321,0.376,0.962,0.083,1,over,0
14.6534,0.344,0.972,0.065,1,over,0
14.673,0.377,0.974,-0.089,1,over,0
14.6935,0.566,1.003,-0.025,1,over,0
14.714,0.367,0.89,0.076,1,over,0
14.7305,0.368,1.016,0.115,1,over,0
14.7508,0.464,0.962,0.212,1,over,0
14.7713,0.285,0.956,0.205,1,over,0
14.7918,0.378,0.918,0.124,1,over,0
14.8125,0.353,0.925,0.059,1,over,0
14.8286,0.357,0.897,0.04,1,over,0
14.8492,0.355,0.949,0.11,1,over,0
14.8698,0.287,1.025,0.146,1,over,0
14.8901,0.32,0.985,0.157,1,over,0
14.9106,0.368,0.973,0.17,1,over,0
14.9311,0.321,0.923,-0.069,1,over,0
14.9515,0.415,0.925,-0.06,1,over,0
14.972,0.24,0.956,-0.11,1,over,0
14.9925,0.222,1.005,-0.122,1,over,0
15.0131,0.171,1.096,0.131,1,over,0
15.0334,0.194,1.006,0.105,1,over,0
15.0539,0.403,0.86,-0.007,1,over,0
15.0745,0.581,0.852,-0.078,1,over,0
15.0949,0.632,0.792,0.018,0,,0
15.1154,0.549,0.871,0.017,0,,0
15.1358,0.581,0.761,-0.006,0,,0
15.1563,0.557,0.741,-0.021,0,,0
15.1768,0.519,0.731,0.089,0,,0
15.1932,0.447,0.968,0.114,0,,0
15.2137,0.515,1.108,0.238,0,,0
15.2346,0.367,0.864,0.253,0,,0
15.2559,0.569,0.804,0.205,0,,0
15.2751,0.682,0.759,0.248,0,,0
15.2919,0.626,0.73,0.228,0,,0
15.315,0.512,0.836,0.202,0,,0
15.3325,0.376,0.939,0.13,0,,0
15.353,0.305,1.002,0.117,0,,0
15.3734,0.29,0.957,0.169,0,,0
15.3951,0.331,1.001,0.2,0,,0
15.4102,0.409,0.928,0.101,0,,0
15.4328,0.416,0.954,0.185,0,,0
15.4512,0.464,0.878,0.2,1,over,0
15.4717,0.493,0.873,0.197,1,over,0
15.4922,0.469,0.922,0.152,1,over,0
15.5136,0.427,0.92,0.171,1,over,0
15.529,0.404,0.873,0.165,1,over,0
15.5495,0.41,0.918,0.127,1,over,0
15.57,0.407,0.874,0.187,1,over,0
15.5905,0.453,0.886,0.223,1,over,0
15.611,0.427,0.932,0.179,1,over,0
15.6273,0.45,0.922,0.16,1,over,0
15.6478,0.451,0.886,0.16,1,over,0
15.6683,0.403,0.888,0.181,1,over,0
15.6888,0.42,0.904,0.163,1,over,0
15.7092,0.413,0.966,0.159,1,over,0
15.7297,0.416,0.878,0.16,1,over,0
15.7461,0.449,0.9,0.196,1,over,0
15.7666,0.431,0.892,0.167,1,over,0
15.7871,0.417,0.902,0.149,1,over,0
15.8076,0.427,0.938,0.168,1,over,0
15.828,0.425,0.892,0.164,1,over,0
15.8485,0.398,0.929,0.178,1,over,0
15.865,0.43,0.89,0.173,1,over,0
15.8854,0.489,0.934,0.057,1,over,0
15.9059,0.514,0.891,0.172,1,over,0
15.9263,0.442,0.92,0.109,1,over,0
15.9468,0.401,0.891,0.101,1,over,0
15.9673,0.39,0.836,0.235,1,over,0
15.9837,0.504,0.872,0.286,1,over,0
16.0042,0.306,0.825,0.398,1,over,0
16.0246,0.327,0.989,0.36,1,over,0
16.0451,0.367,0.955,0.243,1,over,0
16.0656,0.443,0.967,0.206,1,over,0
16.082,0.446,0.945,0.017,1,over,0
16.1027,0.429,0.791,0.084,1,over,0
16.1229,0.574,0.847,0.299,1,over,0
16.1434,0.386,0.911,0.263,1,over,0
16.1639,0.458,0.897,0.216,1,over,0
16.1843,0.443,1.056,0.155,1,over,0
16.2007,0.381,0.911,0.138,1,over,0
16.2213,0.497,0.749,0.062,1,over,0
16.2417,0.619,0.771,0.117,1,over,0
16.2622,0.465,1.175,0.337,1,over,0
16.2828,0.435,0.906,0.292,1,over,0
16.3032,0.313,0.928,0.241,1,over,0
16.3195,0.378,0.934,0.25,1,over,0
16.3413,0.413,0.913,0.154,1,over,0
16.3605,0.3,0.93,0.257,1,over,0
16.381,0.432,0.937,0.079,1,over,0
16.4014,0.403,0.917,0.078,1,over,0
16.4219,0.431,0.898,0.152,1,over,0
16.4383,0.432,0.911,0.097,1,over,0
16.4588,0.401,0.923,0.178,1,over,0
16.4793,0.38,0.936,0.084,1,over,0
16.4998,0.4,0.924,0.172,1,over,0
16.5202,0.351,0.881,0.361,1,over,0
16.5366,0.555,0.986,0.218,1,over,0
16.5571,0.382,0.962,0.243,1,over,0
16.5775,0.371,0.908,0.191,1,over,0
16.5981,0.341,0.937,0.342,1,over,0
16.6185,0.395,1.008,0.025,1,over,0
16.639,0.355,0.97,0.132,1,over,0
16.6554,0.396,0.859,0.146,1,over,0
16.6758,0.508,0.798,0.08,1,over,0
16.6964,0.548,0.813,0.124,1,over,0
16.7169,0.512,0.853,0.066,1,over,0
16.7373,0.466,1.647,0.051,1,over,0
16.7577,0.532,0.932,0.025,1,over,0
16.7742,0.406,0.997,0.143,1,over,0
16.7946,0.272,0.952,0.104,1,over,0
16.8152,0.402,0.932,-0.635,1,over,0
16.8356,0.359,0.916,0.17,1,over,0
16.8561,0.347,0.921,0.111,1,over,0
16.8765,0.353,0.928,0.261,1,over,0
16.897,0.384,0.956,0.246,1,over,0
16.9135,0.413,0.965,0.138,1,over,0
16.9339,0.408,0.945,0.116,1,over,0
16.9544,0.29,1.021,0.121,1,over,0
16.9749,0.13,1.108,0.144,1,over,0
16.9954,0.451,0.783,0.103,1,over,0
17.0158,0.679,0.669,0.147,1,over,0
17.0338,0.672,0.73,0.184,1,over,0
17.0527,0.533,0.902,-0.283,1,over,0
17.0772,0.544,0.921,-0.071,1,over,0
17.0936,0.341,1.028,0.3,1,over,0
17.1141,0.349,0.89,0.043,1,over,0
17.1346,0.271,0.936,0.246,1,over,0
17.1551,0.267,0.873,0.151,1,over,0
17.1755,0.276,0.976,0.202,1,over,0
17.1919,0.571,0.736,0.169,1,over,0
17.2124,0.661,0.802,0.158,1,over,0
17.2329,0.115,1.053,0.32,1,over,0
17.2533,0.162,1.014,0.182,1,over,0
17.2738,0.366,0.979,0.111,1,over,0
17.2943,0.438,1.021,0.002,1,over,0
17.3107,0.296,1.017,0.192,1,over,0
17.3312,0.185,0.974,0.088,1,over,0
17.3517,0.48,0.836,0.072,1,over,0
17.3721,0.583,0.781,0.09,1,over,0
17.3926,0.564,1.163,0.103,1,over,0
17.4164,0.309,0.94,0.195,1,over,0
17.4295,0.312,0.99,0.2,1,over,0
17.45,0.42,0.929,0.01,1,over,0
17.4704,0.411,0.924,0.108,1,over,0
17.4909,0.333,0.938,0.036,1,over,0
17.5114,0.378,0.957,0.053,1,over,0
17.5318,0.457,1,-0.32,1,over,0
17.5527,0.479,0.935,-0.058,1,over,0
17.5728,0.402,0.911,0.126,1,over,0
17.5893,0.343,0.937,0.205,1,over,0
17.6099,0.308,1.054,0.226,1,over,0
17.6302,0.251,0.932,0.192,1,over,0
17.6507,0.317,0.921,0.116,1,over,0
17.6712,0.469,0.912,0.174,1,over,0
17.6916,0.323,0.933,0.014,1,over,0
17.708,0.34,0.929,0.129,1,over,0
17.7285,0.404,1.046,0.195,1,over,0
17.7489,0.364,0.985,0.139,1,over,0
17.7694,0.387,0.975,0.109,1,over,0
17.79,0.4,0.979,0.07,1,over,0
17.8104,0.47,0.939,-0.125,1,over,0
17.8308,0.269,0.921,0.036,1,over,0
17.8472,0.271,0.971,0.032,1,over,0
17.8718,0.41,1.239,-0.013,1,over,0
17.8882,0.212,1.065,0.103,1,over,0
17.9087,0.475,0.876,0.033,1,over,0
17.9292,0.49,0.825,0.083,1,over,0
17.9496,0.515,0.825,0.102,1,over,0
17.9701,0.498,0.878,0.056,1,over,0
17.9866,0.531,0.912,0.01,1,over,0
18.007,0.551,0.859,0.083,0,,0
18.0275,0.455,0.896,0.04,0,,0
18.0479,0.438,0.899,0.086,0,,0
18.0685,0.373,0.864,0.107,0,,0
18.0889,0.474,0.8,0.049,0,,0
18.1053,0.554,0.828,0.106,0,,0
18.1257,0.534,0.866,0.127,0,,0
18.1462,0.466,0.954,0.114,0,,0
18.1667,0.367,0.989,0.118,0,,0
18.1872,0.372,0.943,0.11,0,,0
18.2077,0.365,0.921,0.066,0,,0
18.224,0.39,0.936,0.107,0,,0
18.2445,0.41,0.918,0.127,0,,0
18.265,0.376,0.919,0.104,1,over,0
18.2855,0.392,0.963,0.093,1,over,0
18.306,0.368,0.968,0.117,1,over,0
18.3264,0.356,0.942,0.096,1,over,0
18.3429,0.439,0.887,0.129,1,over,0
18.3633,0.41,0.902,0.072,1,over,0
18.3838,0.007,1.001,0.12,1,over,0
18.4042,0.372,0.949,0.08,1,over,0
18.4247,0.445,0.944,0.103,1,over,0
18.4411,0.417,0.928,0.056,1,over,0
18.4616,0.409,0.936,0.112,1,over,0
18.4821,0.376,0.928,0.071,1,over,0
18.5029,0.389,0.933,0.083,1,over,0
18.5231,0.408,0.952,0.057,1,over,0
18.5435,0.366,0.96,0.126,1,over,0
18.56,0.331,0.936,0.093,1,over,0
18.5804,0.39,0.977,0.039,1,over,0
18.6009,0.376,0.909,0.1,1,over,0
18.6213,0.374,0.946,0.068,1,over,0
18.6418,0.331,0.975,0.099,1,over,0
18.6623,0.326,0.945,0.091,1,over,0
18.6788,0.359,0.938,0.097,1,over,0
18.6993,0.337,0.954,0.104,1,over,0
18.7198,0.345,0.944,0.093,1,over,0
18.7402,0.401,0.946,0.053,1,over,0
18.7606,0.391,0.976,0.044,1,over,0
18.777,0.371,0.952,0.111,1,over,0
18.7975,0.333,0.965,0.017,1,over,0
18.818,0.367,0.938,0.014,1,over,0
18.8384,0.363,0.938,-0.005,1,over,0
18.8589,0.275,0.818,0.314,1,over,0
18.8794,0.281,1.021,0.338,1,over,0
18.8999,0.516,1.011,-0.187,1,over,0
18.9203,0.651,0.942,-0.027,1,over,0
18.9408,0.326,1.034,0.045,1,over,0
18.9612,0.319,1.021,0.011,1,over,0
18.9818,0.446,0.953,-0.101,1,over,0
19.0023,0.667,0.98,-0.004,1,over,0
19.0227,0.437,0.931,0.085,1,over,0
19.0391,0.384,0.939,0.19,1,over,0
19.0596,0.37,0.94,0.286,1,over,0
19.0802,0.296,1.03,0.18,1,over,0
19.1005,0.372,0.876,0.096,1,over,0
19.1211,0.49,0.839,0.033,1,over,0
19.1415,0.549,0.845,0.025,1,over,0
19.1579,0.404,0.909,0.027,1,over,0
19.1825,0.404,0.933,-0.019,1,over,0
19.1988,0.328,0.982,0.099,1,over,0
19.2193,0.39,1,0.204,1,over,0
19.2398,0.315,0.942,0.399,1,over,0
19.2603,0.337,0.991,-0.067,1,over,0
19.2808,0.362,0.985,0.128,1,over,0
19.3012,0.331,0.951,0.01,1,over,0
19.3217,0.376,0.968,-0.05,1,over,0
19.3422,0.352,0.965,0.004,1,over,0
19.3657,0.323,0.981,-0.016,1,over,0
19.3832,0.277,1.023,0.196,1,over,0
19.4051,0.677,0.976,-0.239,1,over,0
19.42,0.42,0.932,0.165,1,over,0
19.4405,0.279,0.987,0.104,1,over,0
19.461,0.217,1.095,0.116,1,over,0
19.4815,0.364,0.876,0.116,1,over,0
19.5019,0.446,0.829,0.026,1,over,0
19.523,0.526,0.813,-0.031,1,over,0
19.5429,0.389,0.923,-0.058,1,over,0
19.5634,0.386,0.939,-0.063,1,over,0
19.5839,0.385,1.03,-0.037,1,over,0
19.6044,0.329,0.989,-0.182,1,over,0
19.6248,0.294,1.011,0.083,1,over,0
19.6455,0.253,0.965,0.09,1,over,0
19.6658,0.285,0.946,0.075,1,over,0
19.6821,0.274,0.976,0.054,1,over,0
19.7027,0.308,0.971,0.123,1,over,0
19.7232,0.268,0.999,0.055,1,over,0
19.7436,0.217,0.982,0.042,1,over,0
19.7641,0.267,0.962,0.008,1,over,0
19.7845,0.185,1.12,0.018,1,over,0
19.805,0.361,0.847,-0.034,1,over,0
19.8214,0.602,0.732,0.05,1,over,0
19.8419,0.599,0.775,0.108,1,over,0
19.8624,-0.486,1.235,0.18,1,over,0
19.8829,0.029,1.039,0.061,1,over,0
19.9033,0.387,0.973,0.05,1,over,0
19.9238,0.287,1.019,-0.042,1,over,0
19.9443,0.21,1.034,0.02,1,over,0
19.9648,0.16,1.054,0.088,1,over,0
19.9852,0.435,0.758,0.054,1,over,0
20.0016,0.555,0.801,0.08,1,over,0
20.0221,0.344,1.283,0.261,1,over,0
20.0426,0.101,1.017,0.104,1,over,0
20.063,0.294,0.982,0.17,1,over,0
20.0835,0.219,1.038,0.091,1,over,0
20.104,0.284,1.064,-0.123,1,over,0
20.1245,0.183,1.098,0.044,1,over,0
20.1409,0.331,0.866,0.016,1,over,0
20.1654,0.513,0.828,-0.034,1,over,0
20.1818,0.531,0.832,0.012,1,over,0
20.2024,0.303,1.273,0.043,1,over,0
20.2228,0.139,0.952,0.097,1,over,0
20.2432,0.327,0.969,0.002,1,over,0
20.2638,0.281,0.936,-0.175,1,over,0
20.2842,0.361,0.941,0.14,1,over,0
20.3059,0.382,1.011,-0.067,1,over,0
20.3252,0.314,1.019,0.001,1,over,0
20.3457,0.291,0.938,-0.395,1,over,0
20.3661,0.116,0.897,-0.063,1,over,0
20.3869,0.171,0.949,0.019,1,over,0
20.4071,0.282,0.99,-0.021,1,over,0
20.4276,0.301,0.965,0.039,1,over,0
20.449,0.265,0.935,0.074,1,over,0
20.4644,0.28,0.968,0.171,1,over,0
20.4849,0.291,0.959,-0.06,1,over,0
20.5054,0.306,0.981,0.046,1,over,0
20.5259,0.204,1,-0.016,1,over,0
20.5464,0.27,1.002,0.048,1,over,0
20.5669,0.258,0.973,-0.042,1,over,0
20.5873,0.282,1.024,0.231,1,over,0
20.6078,0.213,1.017,-0.117,1,over,0
20.6283,0.292,0.99,-0.092,1,over,0
20.6488,0.18,1.007,-0.093,1,over,0
20.6693,0.256,1.082,0.059,1,over,0
20.6897,0.136,1.097,0.059,1,over,0
20.7103,0.115,1.122,0.073,1,over,0
20.7267,0.257,1.049,0.04,1,over,0
20.747,0.33,1.019,-0.082,1,over,0
20.7676,0.422,0.932,0.002,1,over,0
20.788,0.487,0.875,-0.019,0,,0
20.8085,0.594,0.774,-0.027,0,,0
20.829,0.549,0.756,0.004,0,,0
20.8495,0.649,0.891,-0.159,0,,0
20.8702,0.402,0.854,0.004,0,,0
20.8904,0.423,0.765,0.087,0,,0
20.9109,0.434,0.736,0.11,0,,0
20.9314,0.455,0.959,0.092,0,,0
20.9478,0.392,1.048,0.054,0,,0
20.9682,0.255,1.114,0.124,0,,0
20.9887,0.391,0.958,0.12,0,,0
21.0092,0.484,0.817,0.089,0,,0
21.0296,0.51,0.876,0.068,0,,0
21.0501,0.424,0.961,0.05,0,,0
21.0665,0.366,0.969,0.047,0,,0
21.087,0.313,0.934,0.053,1,over,0
21.1076,0.36,0.93,0.058,1,over,0
21.1281,0.347,0.979,0.062,1,over,0
21.1484,0.366,0.95,0.064,1,over,0
21.1689,0.306,0.949,0.062,1,over,0
21.1854,0.391,0.931,0.073,1,over,0
21.2058,0.416,0.911,-0.022,1,over,0
21.2263,0.39,0.955,0.028,1,over,0
21.2467,0.312,1.004,0.06,1,over,0
21.2672,0.292,1.003,0.043,1,over,0
21.2877,0.334,0.947,0.036,1,over,0
21.3082,0.381,0.938,-0.017,1,over,0
21.3286,0.312,0.968,0.044,1,over,0
21.3491,0.318,0.994,0.084,1,over,0
21.3656,0.319,0.968,0.022,1,over,0
21.386,0.368,0.939,-0.002,1,over,0
21.4065,0.376,0.924,0.04,1,over,0
21.427,0.367,0.912,0.054,1,over,0
21.4474,0.342,0.971,-0.001,1,over,0
21.4679,0.313,0.98,0.036,1,over,0
21.4884,0.289,0.994,0.036,1,over,0
21.5088,0.246,1.007,0.069,1,over,0
21.5293,0.296,0.937,-0.015,1,over,0
21.5498,0.378,0.904,0.026,1,over,0
21.5703,0.287,1.049,-0.004,1,over,0
21.5867,0.268,0.954,0.023,1,over,0
21.6116,0.306,1.005,-0.002,1,over,0
21.6276,0.306,0.969,0.031,1,over,0
21.6481,0.319,0.972,-0.05,1,over,0
21.6686,0.293,0.965,-0.008,1,over,0
21.6891,0.27,0.948,0.13,1,over,0
21.7096,0.284,0.951,0.116,1,over,0
21.7301,0.493,1.02,0.105,1,over,0
21.7505,0.296,0.813,-0.332,1,over,0
21.771,0.309,1.046,0.125,1,over,0
21.7915,0.211,0.993,0.001,1,over,0
21.8119,0.293,1.017,-0.021,1,over,0
21.8324,0.283,1.073,-0.033,1,over,0
21.8529,0.172,1.042,-0.049,1,over,0
21.8734,0.207,0.91,0.189,1,over,0
21.8938,0.367,0.963,0.104,1,over,0
21.9102,0.219,0.947,0.229,1,over,0
21.9307,0.267,1.179,0.041,1,over,0
21.9512,0.148,1.077,0.053,1,over,0
21.9717,0.303,0.854,0.015,1,over,0
21.993,0.422,0.864,-0.046,1,over,0
22.0128,0.461,0.82,-0.046,1,over,0
22.0331,0.435,0.873,-0.031,1,over,0
22.0536,0.338,0.92,0.06,1,over,0
22.0741,0.362,1.363,0.065,1,over,0
22.0945,0.234,0.952,0.095,1,over,0
22.1109,0.241,1.028,0.103,1,over,0
22.1355,0.363,0.928,-0.085,1,over,0
22.156,0.32,0.979,-0.144,1,over,0
22.1724,0.196,0.999,0.095,1,over,0
22.1928,0.241,0.982,-0.055,1,over,0
22.2174,0.28,0.979,-0.216,1,over,0
22.2379,0.209,1.005,-0.049,1,over,0
22.2543,0.328,0.999,0.022,1,over,0
22.2789,0.287,0.992,-0.082,1,over,0
22.2953,0.335,0.966,0.04,1,over,0
22.3158,0.308,1.038,-0.029,1,over,0
22.3365,0.229,1.057,0.058,1,over,0
22.3573,0.301,0.87,0.052,1,over,0
22.3774,0.42,0.838,0.021,1,over,0
22.3976,0.48,0.779,-0.053,1,over,0
22.4181,0.412,0.89,-0.223,1,over,0
22.4386,0.26,1.013,-0.065,1,over,0
22.4596,0.127,1.104,-0.433,1,over,0
22.4836,-0.042,0.968,-0.14,1,over,0
22.5053,0.355,0.958,0.119,1,over,0
22.5205,0.257,0.983,-0.02,1,over,0
22.5451,0.229,0.977,-0.026,1,over,0
22.5616,0.262,1.004,0.041,1,over,0
22.5822,0.242,0.977,0.007,1,over,0
22.6026,0.277,1.006,-0.092,1,over,0
22.6229,0.253,1.007,-0.093,1,over,0
22.6434,0.195,1.112,-0.042,1,over,0
22.6639,0.294,0.815,0.099,1,over,0
22.6844,0.456,0.76,0.077,1,over,0
22.7049,0.532,0.775,-0.043,1,over,0
22.7294,-0.74,1.312,-0.083,1,over,0
22.7499,-0.027,0.941,0.018,1,over,0
22.7663,0.142,1.104,0.038,1,over,0
22.7908,0.258,1.04,-0.07,1,over,0
22.8074,0.307,0.952,0.048,1,over,0
22.8277,0.187,0.984,0.057,1,over,0
22.8483,0.338,0.818,0.041,1,over,0
22.8687,0.392,0.85,-0.065,1,over,0
22.8891,0.274,1.042,0.01,1,over,0
22.9096,0.158,1.07,0.012,1,over,0
22.9301,0.175,0.952,-0.004,1,over,0
22.9506,0.266,1.005,-0.191,1,over,0
22.971,0.218,1.047,-0.162,1,over,0
22.9916,0.182,1.047,-0.027,1,over,0
23.0121,0.334,0.852,-0.016,1,over,0
23.0325,0.434,0.818,-0.057,1,over,0
23.0533,0.436,0.794,-0.002,1,over,0
23.0735,0.053,1.162,-0.048,1,over,0
23.0939,0.099,1.043,-0.005,1,over,0
23.1144,0.233,0.921,-0.113,1,over,0
23.1349,0.274,0.998,0.024,1,over,0
23.1554,0.223,1.007,0.026,1,over,0
23.1758,0.182,1.033,-0.075,1,over,0
23.1963,0.247,1.055,0.147,1,over,0
23.2168,0.219,1.067,0.093,1,over,0
23.2373,0.251,1.027,-0.173,1,over,0
23.2577,0.324,0.966,-0.245,1,over,0
23.2784,0.251,0.97,0.002,1,over,0
23.2987,0.258,0.953,-0.051,1,over,0
23.3192,0.265,0.947,0.055,1,over,0
23.3397,0.213,0.961,-0.002,1,over,0
23.3602,0.289,1.005,-0.144,1,over,0
23.3806,0.243,0.979,-0.15,1,over,0
23.4012,0.24,1.063,-0.005,1,over,0
23.4216,0.181,0.999,-0.044,1,over,0
23.4421,0.226,1.021,-0.105,1,over,0
23.4625,0.241,0.999,0.09,1,over,0
23.483,0.165,0.977,-0.055,1,over,0
23.5035,0.223,1.003,-0.08,1,over,0
23.5241,0.215,1.039,0.072,1,over,0
23.5445,-0.007,1.204,0.107,1,over,0
23.5651,0.02,1.132,0.073,1,over,0
23.5854,0.155,1.025,0.009,1,over,0
23.6059,0.212,1.034,-0.061,1,over,0
23.6265,0.289,1,-0.042,1,over,0
23.6469,0.453,0.869,-0.119,1,over,0
23.6673,0.62,0.709,-0.065,1,over,0
23.6878,0.666,0.706,0.029,1,over,0
23.7082,0.705,0.665,0.087,0,,1
23.7288,0.763,0.649,0.043,0,,1
23.7451,0.782,0.561,0.175,0,,1
23.7657,0.79,0.493,0.188,0,,1
23.7862,0.727,0.515,0.146,0,,1
