elapsed_s,x_g,y_g,z_g,writing,word,newline
2.5120,0.1340,1.2260,0.3130,1,,0
2.5284,0.1560,1.0030,0.2890,1,,0
2.5488,0.3630,0.7040,0.5180,1,,0
2.5694,0.7860,0.4450,0.0870,1,,0
2.5898,1.0890,0.1520,0.2430,1,,0
2.6103,0.9210,0.5600,0.3330,1,,0
2.6268,0.6320,0.7410,0.3350,1,,0
2.6472,0.7400,0.5300,0.3620,1,,0
2.6676,0.7290,0.5920,0.3380,1,,0
2.6881,0.6000,0.6560,0.3250,1,,0
2.7087,0.5610,0.7560,0.3340,1,,0
2.7291,0.4160,0.9090,0.2570,1,,0
2.7454,0.5750,0.4810,0.1560,1,,0
2.7660,1.2140,0.1320,0.0730,1,,0
2.7864,1.3350,0.0120,0.1380,0,,0
2.8069,1.5090,0.0200,0.0570,0,,0
2.8274,1.1590,0.2930,0.1870,0,,0
2.8478,0.8450,0.5270,0.1550,0,,0
2.8642,0.8800,0.4000,0.1450,0,,0
2.8847,0.8150,0.4350,0.1230,0,,0
2.9051,0.5180,0.7590,0.2470,0,,0
2.9258,0.4380,0.8670,0.2510,0,,0
2.9462,0.0730,1.2070,0.2890,0,,0
2.9666,-0.1220,1.2870,0.2370,0,,0
2.9871,0.0350,1.1460,0.1580,0,,0
3.0036,0.2960,0.9920,0.1340,0,,0
3.0239,0.6040,0.7110,0.2380,0,,0
3.0445,0.8220,0.6080,0.2300,0,,0
3.0649,0.7800,0.7030,0.2320,0,,0
3.0854,0.7120,0.7030,0.2080,0,,0
3.1058,0.5360,0.8180,0.2610,0,,0
3.1222,0.3280,0.9510,0.2780,0,,0
3.1427,0.3360,0.9240,0.2500,0,,0
3.1632,0.4020,0.8990,0.2190,0,,0
3.1837,0.4330,0.8510,0.2420,0,,0
3.2042,0.5310,0.8100,0.2060,0,,0
3.2211,0.5250,0.8310,0.2240,0,,0
3.2411,0.4580,0.8970,0.2370,0,,0
3.2616,0.4560,0.8460,0.2360,1,,0
3.2820,0.4730,0.8530,0.2140,1,,0
3.3030,0.4700,0.8460,0.2690,1,,0
3.3229,0.4820,0.8270,0.2710,1,,0
3.3393,0.4970,0.8180,0.2480,1,,0
3.3598,0.1030,1.1460,0.2530,1,,0
3.3803,0.3670,0.9090,0.1070,1,,0
3.4007,0.3680,0.9320,0.1900,1,,0
3.4212,0.3960,0.8840,0.3150,1,the,0
3.4417,0.3910,0.9300,0.3540,1,the,0
3.4581,0.3690,0.9200,0.3100,1,the,0
3.4786,0.3710,0.9260,0.3200,1,the,0
3.4990,0.3060,1.0200,0.5970,1,the,0
3.5196,0.3480,0.9540,0.2960,1,the,0
3.5400,0.3000,0.9530,0.0770,1,the,0
3.5605,0.3160,0.9550,0.4470,1,the,0
3.5769,0.4570,0.8770,0.2110,1,the,0
3.5974,0.5930,0.6450,0.3390,1,the,0
3.6179,0.6950,0.6410,0.4240,1,the,0
3.6383,0.2490,0.9300,0.3680,1,the,0
3.6588,0.2840,0.9370,0.2940,1,the,0
3.6752,0.3350,0.9310,0.2380,1,the,0
3.6958,0.2910,0.9250,0.2910,1,the,0
3.7162,0.2930,1.0070,0.5340,1,the,0
3.7367,0.3130,0.9130,0.1370,1,the,0
3.7571,0.3950,0.9410,0.1180,1,the,0
3.7776,0.4230,0.8810,0.2010,1,the,0
